name,element,length_unit,z_matrix_real,z_matrix_imag,length,from_bus,to_bus,num_phases,phases,is_switch,is_open,base_kv_LL,line_unit
l10,line,0.0,"[[0.086666667, 0.029545455, 0.02907197], [0.029545455, 0.088371212, 0.029924242], [0.02907197, 0.029924242, 0.087405303]]","[[0.204166667, 0.095018939, 0.072897727], [0.095018939, 0.198522727, 0.080227273], [0.072897727, 0.080227273, 0.201723485]]",0.3,8,13,3,"{'c', 'a', 'b'}",False,False,4.16,
l11,line,0.0,"[[0.251742424, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]","[[0.255208333, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]",0.425,9r,14,1,{'a'},False,False,4.16,
l12,line,0.0,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.251742424]]","[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.255208333]]",0.15,13,34,1,{'c'},False,False,4.16,
l13,line,0.0,"[[0.088371212, 0.02992424, 0.029545455], [0.02992424, 0.087405303, 0.02907197], [0.029545455, 0.02907197, 0.086666667]]","[[0.198522727, 0.080227273, 0.095018939], [0.080227273, 0.201723485, 0.072897727], [0.095018939, 0.072897727, 0.204166667]]",0.825,13,18,3,"{'c', 'a', 'b'}",False,False,4.16,
l14,line,0.0,"[[0.251742424, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]","[[0.255208333, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]",0.25,14,11,1,{'a'},False,False,4.16,
l15,line,0.0,"[[0.251742424, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]","[[0.255208333, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]",0.25,14,10,1,{'a'},False,False,4.16,
l16,line,0.0,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.251742424]]","[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.255208333]]",0.375,15,16,1,{'c'},False,False,4.16,
l17,line,0.0,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.251742424]]","[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.255208333]]",0.35,15,17,1,{'c'},False,False,4.16,
l18,line,0.0,"[[0.251742424, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]","[[0.255208333, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]",0.25,18,19,1,{'a'},False,False,4.16,
l19,line,0.0,"[[0.088371212, 0.02992424, 0.029545455], [0.02992424, 0.087405303, 0.02907197], [0.029545455, 0.02907197, 0.086666667]]","[[0.198522727, 0.080227273, 0.095018939], [0.080227273, 0.201723485, 0.072897727], [0.095018939, 0.072897727, 0.204166667]]",0.3,18,21,3,"{'c', 'a', 'b'}",False,False,4.16,
l20,line,0.0,"[[0.251742424, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]","[[0.255208333, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]",0.325,19,20,1,{'a'},False,False,4.16,
l21,line,0.0,"[[0.0, 0.0, 0.0], [0.0, 0.251742424, 0.0], [0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0], [0.0, 0.255208333, 0.0], [0.0, 0.0, 0.0]]",0.525,21,22,1,{'b'},False,False,4.16,
l22,line,0.0,"[[0.088371212, 0.02992424, 0.029545455], [0.02992424, 0.087405303, 0.02907197], [0.029545455, 0.02907197, 0.086666667]]","[[0.198522727, 0.080227273, 0.095018939], [0.080227273, 0.201723485, 0.072897727], [0.095018939, 0.072897727, 0.204166667]]",0.25,21,23,3,"{'c', 'a', 'b'}",False,False,4.16,
l23,line,0.0,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.251742424]]","[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.255208333]]",0.55,23,24,1,{'c'},False,False,4.16,
l24,line,0.0,"[[0.088371212, 0.02992424, 0.029545455], [0.02992424, 0.087405303, 0.02907197], [0.029545455, 0.02907197, 0.086666667]]","[[0.198522727, 0.080227273, 0.095018939], [0.080227273, 0.201723485, 0.072897727], [0.095018939, 0.072897727, 0.204166667]]",0.275,23,25,3,"{'c', 'a', 'b'}",False,False,4.16,
l25,line,0.0,"[[0.086666667, 0.0, 0.02907197], [0.0, 0.0, 0.0], [0.02907197, 0.0, 0.087405303]]","[[0.204166667, 0.0, 0.072897727], [0.0, 0.0, 0.0], [0.072897727, 0.0, 0.201723485]]",0.35,25r,26,2,"{'c', 'a'}",False,False,4.16,
l26,line,0.0,"[[0.088371212, 0.02992424, 0.029545455], [0.02992424, 0.087405303, 0.02907197], [0.029545455, 0.02907197, 0.086666667]]","[[0.198522727, 0.080227273, 0.095018939], [0.080227273, 0.201723485, 0.072897727], [0.095018939, 0.072897727, 0.204166667]]",0.2,25,28,3,"{'c', 'a', 'b'}",False,False,4.16,
l27,line,0.0,"[[0.086666667, 0.0, 0.02907197], [0.0, 0.0, 0.0], [0.02907197, 0.0, 0.087405303]]","[[0.204166667, 0.0, 0.072897727], [0.0, 0.0, 0.0], [0.072897727, 0.0, 0.201723485]]",0.275,26,27,2,"{'c', 'a'}",False,False,4.16,
l28,line,0.0,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.251742424]]","[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.255208333]]",0.225,26,31,1,{'c'},False,False,4.16,
l29,line,0.0,"[[0.251742424, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]","[[0.255208333, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]",0.5,27,33,1,{'a'},False,False,4.16,
l30,line,0.0,"[[0.088371212, 0.02992424, 0.029545455], [0.02992424, 0.087405303, 0.02907197], [0.029545455, 0.02907197, 0.086666667]]","[[0.198522727, 0.080227273, 0.095018939], [0.080227273, 0.201723485, 0.072897727], [0.095018939, 0.072897727, 0.204166667]]",0.3,28,29,3,"{'c', 'a', 'b'}",False,False,4.16,
l31,line,0.0,"[[0.088371212, 0.02992424, 0.029545455], [0.02992424, 0.087405303, 0.02907197], [0.029545455, 0.02907197, 0.086666667]]","[[0.198522727, 0.080227273, 0.095018939], [0.080227273, 0.201723485, 0.072897727], [0.095018939, 0.072897727, 0.204166667]]",0.35,29,30,3,"{'c', 'a', 'b'}",False,False,4.16,
l32,line,0.0,"[[0.088371212, 0.02992424, 0.029545455], [0.02992424, 0.087405303, 0.02907197], [0.029545455, 0.02907197, 0.086666667]]","[[0.198522727, 0.080227273, 0.095018939], [0.080227273, 0.201723485, 0.072897727], [0.095018939, 0.072897727, 0.204166667]]",0.2,30,250,3,"{'c', 'a', 'b'}",False,False,4.16,
l33,line,0.0,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.251742424]]","[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.255208333]]",0.3,31,32,1,{'c'},False,False,4.16,
l34,line,0.0,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.251742424]]","[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.255208333]]",0.1,34,15,1,{'c'},False,False,4.16,
reg2a,transformer,0.0,"[[0.001, 0, 0], [0, 0, 0], [0, 0, 0]]","[[0.001, 0, 0], [0, 0, 0], [0, 0, 0]]",0.001,9,9r,1,{'a'},False,False,4.16,
reg3a,transformer,0.0,"[[0.001, 0, 0], [0, 0, 0], [0, 0, 0]]","[[0.001, 0, 0], [0, 0, 0], [0, 0, 0]]",0.001,25,25r,1,{'a'},False,False,4.16,
reg3c,transformer,0.0,"[[0, 0, 0], [0, 0, 0], [0, 0, 0.001]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0.001]]",0.001,25,25r,1,{'c'},False,False,4.16,
area_1area_2_149,line,,"[[0.001, 0.0, 0.0], [0.0, 0.001, 0.0], [0.0, 0.0, 0.001]]","[[0.001, 0.0, 0.0], [0.0, 0.001, 0.0], [0.0, 0.0, 0.001]]",0.001,area_1area_2,149,3,"{'a', 'c', 'b'}",False,False,12.47,3.0
13_area_2area_4,line,,"[[0.001, 0.0, 0.0], [0.0, 0.001, 0.0], [0.0, 0.0, 0.001]]","[[0.001, 0.0, 0.0], [0.0, 0.001, 0.0], [0.0, 0.0, 0.001]]",0.001,13,area_2area_4,3,"{'a', 'c', 'b'}",False,False,12.47,3.0
18_area_2area_3,line,,"[[0.001, 0.0, 0.0], [0.0, 0.001, 0.0], [0.0, 0.0, 0.001]]","[[0.001, 0.0, 0.0], [0.0, 0.001, 0.0], [0.0, 0.0, 0.001]]",0.001,18,area_2area_3,3,"{'a', 'c', 'b'}",False,False,12.47,3.0
