name,bus,P1,Q1,P2,Q2,P3,Q3
 ,l2860482,8.87,2.22,0.0,0.0,0.0,0.0
337715a0b,l3254204,5.32,1.34,0.0,0.0,0.0,0.0
 ,p827502,0.0,0.0,0.0,0.0,0.0,0.0
 ,p827506,0.0,0.0,0.0,0.0,0.0,0.0
 ,m1069469,0.0,0.0,0.0,0.0,0.0,0.0
 ,n1139263,0.0,0.0,0.0,0.0,0.0,0.0
 ,n1137993,0.0,0.0,0.0,0.0,0.0,0.0
 ,l3048227,8.87,2.22,0.0,0.0,0.0,0.0
227731863a0b,l3177665,13.3,3.33,0.0,0.0,0.0,0.0
 ,l3160123,5.32,1.33,0.0,0.0,0.0,0.0
21471907a0b,l2897805,8.87,2.22,0.0,0.0,0.0,0.0
2224386750a0b,l3727707,8.870000000000001,2.23,0.0,0.0,0.0,0.0
2224386815a0b,l3727708,5.32,1.33,0.0,0.0,0.0,0.0
 ,m3949157,0.0,0.0,0.0,0.0,0.0,0.0
 ,l3727709,13.3,3.34,0.0,0.0,0.0,0.0
 ,l3727710,13.3,3.33,0.0,0.0,0.0,0.0
2224386874a0b,l3727711,5.32,1.33,0.0,0.0,0.0,0.0
 ,l3727712,8.870000000000001,2.23,0.0,0.0,0.0,0.0
2224386946a0b,l3728037,8.870000000000001,2.22,0.0,0.0,0.0,0.0
 ,m3949154,0.0,0.0,0.0,0.0,0.0,0.0
2224387019a0b,l3728038,8.870000000000001,2.22,0.0,0.0,0.0,0.0
2224387053a0b,l3728039,13.3,3.34,0.0,0.0,0.0,0.0
2224387062a0b,l3728040,13.3,3.33,0.0,0.0,0.0,0.0
2224387074a0b,l3728041,8.87,2.23,0.0,0.0,0.0,0.0
2224387113a0b,l3728042,13.3,3.34,0.0,0.0,0.0,0.0
2224387138a0b,l3728043,13.3,3.34,0.0,0.0,0.0,0.0
2224386592a0b,l3729297,8.87,2.22,0.0,0.0,0.0,0.0
 ,l3729298,13.3,3.33,0.0,0.0,0.0,0.0
 ,p1164481,0.0,0.0,0.0,0.0,0.0,0.0
 ,p827574,0.0,0.0,0.0,0.0,0.0,0.0
 ,m1069465,0.0,0.0,0.0,0.0,0.0,0.0
337650a0b,l3010561,5.319999999999999,1.34,0.0,0.0,0.0,0.0
 ,m1069466,0.0,0.0,0.0,0.0,0.0,0.0
 ,n1139264,0.0,0.0,0.0,0.0,0.0,0.0
 ,m1069467,0.0,0.0,0.0,0.0,0.0,0.0
