name,bus,P1,Q1,P2,Q2,P3,Q3
 ,n1140526,0.0,0.0,0.0,0.0,0.0,0.0
 ,221-559681,0.0,0.0,0.0,0.0,0.0,0.0
 ,p1121282,0.0,0.0,0.0,0.0,0.0,0.0
 ,p827536,0.0,0.0,0.0,0.0,0.0,0.0
 ,n1137999,0.0,0.0,0.0,0.0,0.0,0.0
 ,l3342743,0.0,0.0,0.0,0.0,4.07,1.02
 ,m1026883,0.0,0.0,0.0,0.0,0.0,0.0
 ,p827511,0.0,0.0,0.0,0.0,0.0,0.0
 ,m1026898,0.0,0.0,0.0,0.0,0.0,0.0
 ,p827512,0.0,0.0,0.0,0.0,0.0,0.0
 ,n1136994,0.0,0.0,0.0,0.0,0.0,0.0
 ,l2785521,0.0,0.0,0.0,0.0,15.260000000000002,3.82
 ,n1140527,0.0,0.0,0.0,0.0,0.0,0.0
338932c0b,l3197661,0.0,0.0,0.0,0.0,6.1,1.53
21397121c0b,l3122848,0.0,0.0,0.0,0.0,6.1,1.5299999999999998
355943c0b,l2785529,0.0,0.0,0.0,0.0,10.17,2.55
 ,l3029506,0.0,0.0,3.89,0.98,0.0,0.0
 ,m1047518,0.0,0.0,0.0,0.0,0.0,0.0
 ,n1136668,0.0,0.0,0.0,0.0,0.0,0.0
 ,p827529,0.0,0.0,0.0,0.0,0.0,0.0
 ,l2973160,0.0,0.0,5.84,1.47,0.0,0.0
 ,m1026906,0.0,0.0,0.0,0.0,0.0,0.0
355933a0b,l2916598,3.5500000000000003,0.8900000000000001,0.0,0.0,0.0,0.0
355934a0b,l3048212,3.55,0.89,0.0,0.0,0.0,0.0
 ,l2691973,5.32,1.33,0.0,0.0,0.0,0.0
 ,l3120376,8.870000000000001,2.22,0.0,0.0,0.0,0.0
 ,m1026925,0.0,0.0,0.0,0.0,0.0,0.0
 ,l3235249,3.55,0.89,0.0,0.0,0.0,0.0
 ,l2691936,5.32,1.33,0.0,0.0,0.0,0.0
 ,m1026941,0.0,0.0,0.0,0.0,0.0,0.0
 ,m1026890,0.0,0.0,0.0,0.0,0.0,0.0
355938a0b,l2804262,5.32,1.33,0.0,0.0,0.0,0.0
355937a0b,l2841639,8.870000000000001,2.22,0.0,0.0,0.0,0.0
 ,l2841615,5.32,1.33,0.0,0.0,0.0,0.0
 ,m1026931,0.0,0.0,0.0,0.0,0.0,0.0
 ,m1026877,0.0,0.0,0.0,0.0,0.0,0.0
356013a0b,l2954348,8.87,2.22,0.0,0.0,0.0,0.0
 ,l3216336,8.870000000000001,2.22,0.0,0.0,0.0,0.0
 ,p901894,0.0,0.0,0.0,0.0,0.0,0.0
 ,m1026857,0.0,0.0,0.0,0.0,0.0,0.0
 ,m1026859,0.0,0.0,0.0,0.0,0.0,0.0
 ,l2973165,8.870000000000001,2.22,0.0,0.0,0.0,0.0
 ,n1138593,0.0,0.0,0.0,0.0,0.0,0.0
355936a0b,l2954357,13.3,3.33,0.0,0.0,0.0,0.0
356015a0b,l2916599,8.870000000000001,2.23,0.0,0.0,0.0,0.0
356008a0b,l3197618,5.32,1.33,0.0,0.0,0.0,0.0
 ,m1026942,0.0,0.0,0.0,0.0,0.0,0.0
 ,l3270814,8.870000000000001,2.22,0.0,0.0,0.0,0.0
356007a0b,l3141389,5.32,1.33,0.0,0.0,0.0,0.0
 ,l2860477,5.32,1.33,0.0,0.0,0.0,0.0
 ,l3649297,13.3,3.33,0.0,0.0,0.0,0.0
2224237384a0b,l3649298,13.3,3.33,0.0,0.0,0.0,0.0
2224237391a0b,l3649299,8.87,2.23,0.0,0.0,0.0,0.0
 ,m3772794,0.0,0.0,0.0,0.0,0.0,0.0
2224237546a0b,l3649300,13.3,3.33,0.0,0.0,0.0,0.0
2224237643a0b,l3649301,13.3,3.34,0.0,0.0,0.0,0.0
 ,l3649302,13.3,3.33,0.0,0.0,0.0,0.0
2224237713a0b,l3649304,13.3,3.33,0.0,0.0,0.0,0.0
 ,l3649305,5.32,1.33,0.0,0.0,0.0,0.0
21397067a0b,l2729413,5.32,1.33,0.0,0.0,0.0,0.0
 ,l3216337,5.32,1.34,0.0,0.0,0.0,0.0
 ,p1123251,0.0,0.0,0.0,0.0,0.0,0.0
 ,l3649306,13.3,3.33,0.0,0.0,0.0,0.0
 ,n1140528,0.0,0.0,0.0,0.0,0.0,0.0
