name,element,length_unit,z_matrix_real,z_matrix_imag,length,from_bus,to_bus,num_phases,phases,is_switch,is_open,base_kv_LL,line_unit
ln6380809-2,line,3.0,"[[1.6428498472684825, 0.14107780626969732, 0.14556641428836078], [0.14107780626969732, 1.636089526833747, 0.14208039036465445], [0.14556641428836078, 0.14208039036465445, 1.6449475919677112]]","[[0.8893850922053597, 0.43035881791627967, 0.409897768607255], [0.43035881791627967, 0.8949502772302625, 0.4481848978258285], [0.409897768607255, 0.4481848978258285, 0.8876795575387514]]",0.010528536,l2973153,n1136998,3,"{'b', 'c', 'a'}",False,False,12.47,
ln6380809-3,line,3.0,"[[1.6428498472684825, 0.14107780626969732, 0.14556641428836078], [0.14107780626969732, 1.6360895268337468, 0.14208039036465447], [0.14556641428836078, 0.14208039036465447, 1.6449475919677112]]","[[0.8893850922053597, 0.4303588179162796, 0.409897768607255], [0.4303588179162796, 0.8949502772302625, 0.44818489782582854], [0.409897768607255, 0.44818489782582854, 0.8876795575387514]]",0.066828063,n1136998,m1047669,3,"{'b', 'c', 'a'}",False,False,12.47,
ln5956464-1,line,3.0,"[[1.6428498472684827, 0.14107780626969732, 0.14556641428836078], [0.14107780626969732, 1.636089526833747, 0.14208039036465445], [0.14556641428836078, 0.14208039036465445, 1.6449475919677112]]","[[0.8893850922053596, 0.43035881791627967, 0.40989776860725496], [0.43035881791627967, 0.8949502772302625, 0.44818489782582854], [0.40989776860725496, 0.44818489782582854, 0.8876795575387514]]",0.003394598,m1047669,m1047672,3,"{'b', 'c', 'a'}",False,False,12.47,
ln6411372-1,line,3.0,"[[1.6428498472684827, 0.14107780626969732, 0.14556641428836078], [0.14107780626969732, 1.6360895268337468, 0.14208039036465447], [0.14556641428836078, 0.14208039036465447, 1.6449475919677112]]","[[0.8893850922053596, 0.43035881791627967, 0.409897768607255], [0.43035881791627967, 0.8949502772302627, 0.4481848978258285], [0.409897768607255, 0.4481848978258285, 0.8876795575387514]]",0.038521621,m1047672,l2822866,3,"{'b', 'c', 'a'}",False,False,12.47,
ln5532746-1,line,3.0,"[[1.5411931859711425, 0.0423582211041401, 0.043017040009970246], [0.0423582211041401, 1.5402278696172442, 0.04249211284437453], [0.043017040009970246, 0.04249211284437453, 1.5414982149507679]]","[[0.7403221685226694, 0.28695488899206845, 0.25910625225866396], [0.28695488899206845, 0.7569944002982162, 0.3031167919018275], [0.25910625225866396, 0.3031167919018275, 0.7351397779819476]]",0.032590878,l2822866,m1047688,3,"{'b', 'c', 'a'}",False,False,12.47,
ln5472352-1,line,3.0,"[[1.6428498472684827, 0.14107780626969735, 0.1455664142883608], [0.14107780626969735, 1.6360895268337472, 0.14208039036465447], [0.1455664142883608, 0.14208039036465447, 1.6449475919677112]]","[[0.8893850922053597, 0.43035881791627967, 0.409897768607255], [0.43035881791627967, 0.8949502772302627, 0.44818489782582854], [0.409897768607255, 0.44818489782582854, 0.8876795575387514]]",0.068503439,m1047688,m1047699,3,"{'b', 'c', 'a'}",False,False,12.47,
ln5683816-1,line,3.0,"[[1.6428498472684825, 0.14107780626969732, 0.14556641428836078], [0.14107780626969732, 1.636089526833747, 0.14208039036465445], [0.14556641428836078, 0.14208039036465445, 1.644947591967711]]","[[0.8893850922053597, 0.43035881791627967, 0.409897768607255], [0.43035881791627967, 0.8949502772302627, 0.4481848978258286], [0.409897768607255, 0.4481848978258286, 0.8876795575387514]]",0.080211844,m1047699,l2935554,3,"{'b', 'c', 'a'}",False,False,12.47,
ln6169247-1,line,3.0,"[[1.6428498472684827, 0.14107780626969732, 0.1455664142883608], [0.14107780626969732, 1.636089526833747, 0.14208039036465447], [0.1455664142883608, 0.14208039036465447, 1.6449475919677115]]","[[0.8893850922053597, 0.4303588179162797, 0.4098977686072551], [0.4303588179162797, 0.8949502772302627, 0.4481848978258286], [0.4098977686072551, 0.4481848978258286, 0.8876795575387515]]",0.043890133,l2935554,m1047713,3,"{'b', 'c', 'a'}",False,False,12.47,
ln6132680-1,line,3.0,"[[1.6834002150542942, 0.13832407098648414, 0.14266862992239476], [0.13832407098648414, 1.67685640420731, 0.13929421602661768], [0.14266862992239476, 0.13929421602661768, 1.685430148312288]]","[[0.9272999605569422, 0.43262271591135965, 0.4122526718081957], [0.43262271591135965, 0.9327275664266949, 0.45046941802943224], [0.4122526718081957, 0.45046941802943224, 0.9256370578758736]]",0.11019667,m1047713,m1047720,3,"{'b', 'c', 'a'}",False,False,12.47,
ln5894206-1,line,3.0,"[[1.6834002150542942, 0.13832407098648414, 0.1426686299223948], [0.13832407098648414, 1.67685640420731, 0.13929421602661768], [0.1426686299223948, 0.13929421602661768, 1.685430148312288]]","[[0.9272999605569422, 0.43262271591135965, 0.4122526718081957], [0.43262271591135965, 0.9327275664266949, 0.45046941802943224], [0.4122526718081957, 0.45046941802943224, 0.9256370578758736]]",0.001919329,m1047720,l2895449,3,"{'b', 'c', 'a'}",False,False,12.47,
ln5894206-3,line,3.0,"[[1.683400215054294, 0.1383240709864841, 0.14266862992239476], [0.1383240709864841, 1.6768564042073097, 0.13929421602661765], [0.14266862992239476, 0.13929421602661765, 1.6854301483122878]]","[[0.9272999605569422, 0.4326227159113596, 0.41225267180819564], [0.4326227159113596, 0.9327275664266949, 0.45046941802943224], [0.41225267180819564, 0.45046941802943224, 0.9256370578758735]]",0.089101046,l2895449,n1137005,3,"{'b', 'c', 'a'}",False,False,12.47,
ln5894206-4,line,3.0,"[[1.683400215054294, 0.13832407098648414, 0.1426686299223948], [0.13832407098648414, 1.67685640420731, 0.13929421602661765], [0.1426686299223948, 0.13929421602661765, 1.685430148312288]]","[[0.9272999605569421, 0.43262271591135965, 0.41225267180819564], [0.43262271591135965, 0.9327275664266949, 0.4504694180294322], [0.41225267180819564, 0.4504694180294322, 0.9256370578758735]]",0.013830884,n1137005,m1047724,3,"{'b', 'c', 'a'}",False,False,12.47,
ln5773040-1,line,3.0,"[[1.68626428800834, 0.14107780626969735, 0.1455664142883608], [0.14107780626969735, 1.6795039675736048, 0.14208039036465447], [0.1455664142883608, 0.14208039036465447, 1.6883620327075688]]","[[0.9249662818519209, 0.43035881791627967, 0.409897768607255], [0.43035881791627967, 0.9305314668768238, 0.4481848978258286], [0.409897768607255, 0.4481848978258286, 0.9232607471853126]]",0.042372467,m1047724,m1047722,3,"{'b', 'c', 'a'}",False,False,12.47,
ln5773040-2,line,3.0,"[[1.6862642880083403, 0.14107780626969735, 0.1455664142883608], [0.14107780626969735, 1.6795039675736045, 0.14208039036465447], [0.1455664142883608, 0.14208039036465447, 1.6883620327075688]]","[[0.9249662818519208, 0.43035881791627967, 0.409897768607255], [0.43035881791627967, 0.9305314668768238, 0.44818489782582854], [0.409897768607255, 0.44818489782582854, 0.9232607471853126]]",0.1078712,m1047722,l2841621,3,"{'b', 'c', 'a'}",False,False,12.47,
ln5865235-2,line,3.0,"[[1.683400215054294, 0.1383240709864841, 0.14266862992239476], [0.1383240709864841, 1.67685640420731, 0.13929421602661765], [0.14266862992239476, 0.13929421602661765, 1.6854301483122878]]","[[0.9272999605569422, 0.43262271591135965, 0.41225267180819564], [0.43262271591135965, 0.9327275664266949, 0.45046941802943224], [0.41225267180819564, 0.45046941802943224, 0.9256370578758736]]",0.034561444,l2841621,n1137986,3,"{'b', 'c', 'a'}",False,False,12.47,
ln5865235-3,line,3.0,"[[1.683400215054294, 0.13832407098648414, 0.14266862992239476], [0.13832407098648414, 1.6768564042073102, 0.13929421602661768], [0.14266862992239476, 0.13929421602661768, 1.685430148312288]]","[[0.9272999605569422, 0.4326227159113597, 0.4122526718081957], [0.4326227159113597, 0.9327275664266949, 0.45046941802943224], [0.4122526718081957, 0.45046941802943224, 0.9256370578758735]]",0.043062838,n1137986,m1047732,3,"{'b', 'c', 'a'}",False,False,12.47,
ln6380810-1,line,3.0,"[[1.6834002150542937, 0.13832407098648414, 0.14266862992239476], [0.13832407098648414, 1.67685640420731, 0.13929421602661765], [0.14266862992239476, 0.13929421602661765, 1.6854301483122878]]","[[0.9272999605569421, 0.43262271591135965, 0.41225267180819564], [0.43262271591135965, 0.9327275664266949, 0.45046941802943224], [0.41225267180819564, 0.45046941802943224, 0.9256370578758736]]",0.086697851,m1047732,m1047737,3,"{'b', 'c', 'a'}",False,False,12.47,
ln5742898-1,line,3.0,"[[1.6834002150542944, 0.13832407098648414, 0.1426686299223948], [0.13832407098648414, 1.67685640420731, 0.13929421602661768], [0.1426686299223948, 0.13929421602661768, 1.6854301483122882]]","[[0.9272999605569423, 0.43262271591135965, 0.4122526718081957], [0.43262271591135965, 0.9327275664266949, 0.4504694180294323], [0.4122526718081957, 0.4504694180294323, 0.9256370578758737]]",0.16212819,m1047737,l3027157,3,"{'b', 'c', 'a'}",False,False,12.47,
ln6076346-1,line,3.0,"[[1.6834002150542942, 0.13832407098648414, 0.14266862992239476], [0.13832407098648414, 1.67685640420731, 0.13929421602661768], [0.14266862992239476, 0.13929421602661768, 1.6854301483122882]]","[[0.9272999605569422, 0.4326227159113597, 0.41225267180819564], [0.4326227159113597, 0.932727566426695, 0.45046941802943224], [0.41225267180819564, 0.45046941802943224, 0.9256370578758737]]",0.11046365,l3027157,l2973155,3,"{'b', 'c', 'a'}",False,False,12.47,
ln6077815-4,line,3.0,"[[1.683400215054294, 0.13832407098648414, 0.14266862992239476], [0.13832407098648414, 1.67685640420731, 0.13929421602661765], [0.14266862992239476, 0.13929421602661765, 1.685430148312288]]","[[0.9272999605569422, 0.43262271591135965, 0.41225267180819564], [0.43262271591135965, 0.9327275664266947, 0.45046941802943224], [0.41225267180819564, 0.45046941802943224, 0.9256370578758735]]",0.064007809,l2973155,l3784018,3,"{'b', 'c', 'a'}",False,False,12.47,
ln6077815-5,line,3.0,"[[1.683400215054294, 0.13832407098648414, 0.14266862992239476], [0.13832407098648414, 1.6768564042073097, 0.13929421602661765], [0.14266862992239476, 0.13929421602661765, 1.685430148312288]]","[[0.9272999605569422, 0.43262271591135965, 0.41225267180819564], [0.43262271591135965, 0.9327275664266949, 0.4504694180294322], [0.41225267180819564, 0.4504694180294322, 0.9256370578758735]]",0.04831882,l3784018,n1136028,3,"{'b', 'c', 'a'}",False,False,12.47,
ln6077815-3,line,3.0,"[[1.6834002150542942, 0.1383240709864841, 0.14266862992239476], [0.1383240709864841, 1.67685640420731, 0.13929421602661768], [0.14266862992239476, 0.13929421602661768, 1.685430148312288]]","[[0.9272999605569422, 0.4326227159113597, 0.41225267180819564], [0.4326227159113597, 0.9327275664266949, 0.45046941802943224], [0.41225267180819564, 0.45046941802943224, 0.9256370578758736]]",0.007802661,n1136028,l2876797,3,"{'b', 'c', 'a'}",False,False,12.47,
ln6258439-1,line,3.0,"[[1.6862642880083403, 0.14107780626969732, 0.1455664142883608], [0.14107780626969732, 1.6795039675736045, 0.14208039036465447], [0.1455664142883608, 0.14208039036465447, 1.6883620327075688]]","[[0.9249662818519208, 0.43035881791627967, 0.409897768607255], [0.43035881791627967, 0.9305314668768238, 0.44818489782582854], [0.409897768607255, 0.44818489782582854, 0.9232607471853125]]",0.049376638,l2876797,r18241,3,"{'b', 'c', 'a'}",False,False,12.47,
ln6259989-1,line,3.0,"[[1.6862642880083403, 0.14107780626969735, 0.1455664142883608], [0.14107780626969735, 1.6795039675736048, 0.14208039036465447], [0.1455664142883608, 0.14208039036465447, 1.688362032707569]]","[[0.9249662818519209, 0.43035881791627967, 0.4098977686072551], [0.43035881791627967, 0.9305314668768238, 0.4481848978258286], [0.4098977686072551, 0.4481848978258286, 0.9232607471853125]]",0.06904958,r18241,m1047763,3,"{'b', 'c', 'a'}",False,False,12.47,
ln6025724-2,line,3.0,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 1.1223015188793084]]","[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.8963648536512115]]",0.010589057,m1047580,n1136672,1,{'c'},False,False,12.47,
ln6025724-5,line,3.0,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 1.1223015188793084]]","[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.8963648536512115]]",0.012162605,n1136672,l3253995,1,{'c'},False,False,12.47,
ln6268990-4,line,3.0,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 1.1223015188793084]]","[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.8963648536512114]]",0.012638343,n1136995,m1047613,1,{'c'},False,False,12.47,
ln6268990-2,line,3.0,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 1.1223015188793084]]","[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.8963648536512115]]",0.000383926,m1047613,m1047612,1,{'c'},False,False,12.47,
ln8961760-1,line,3.0,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.9075687897318575]]","[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.27790233391645947]]",0.005371644,m1047612,p828360,1,{'c'},False,False,12.47,
ln8961799-1,line,3.0,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.9075687897318576]]","[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.2779023339164595]]",0.031497899,p828360,l2729206,1,{'c'},False,False,12.47,
ln8961799-2,line,3.0,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.9075687897318577]]","[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.2779023339164595]]",0.29308333,l2729206,l2729207,1,{'c'},False,False,12.47,
ln8961799-3,line,3.0,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.9075687897318576]]","[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.27790233391645947]]",0.012192846,l2729207,228-961799-3_int,1,{'c'},False,False,12.47,
wg127_48332_sw,line,0.0,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.001]]","[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.001]]",0.001,228-961799-3_int,193-46661,1,{'c'},True,True,12.47,
ln8961797-2,line,3.0,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.9075687897318576]]","[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.27790233391645947]]",0.11998911,193-46661,l2897554,1,{'c'},False,False,12.47,
ln8961797-1,line,3.0,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.9075687897318576]]","[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.2779023339164595]]",0.17983472,l2897554,m1047633,1,{'c'},False,False,12.47,
ln8961800-3,line,3.0,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.9075687897318576]]","[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.27790233391645947]]",0.008266058,m1047633,l2766499,1,{'c'},False,False,12.47,
ln8961800-2,line,3.0,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.9075687897318576]]","[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.2779023339164595]]",0.1444999,l2766499,l2878848,1,{'c'},False,False,12.47,
ln8961800-1,line,3.0,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.9075687897318576]]","[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.2779023339164595]]",0.17750716,l2878848,p828359,1,{'c'},False,False,12.47,
ln8961758-1,line,3.0,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.9075687897318576]]","[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.27790233391645947]]",0.004524466,m1047613,p828359,1,{'c'},False,False,12.47,
ln5804798-2,line,3.0,"[[0.0, 0.0, 0.0], [0.0, 1.6746561983883672, 0.0], [0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0], [0.0, 0.9345603406595093, 0.0], [0.0, 0.0, 0.0]]",0.017525399,m1047763,n1136030,1,{'b'},False,False,12.47,
ln5776665-1,line,3.0,"[[0.0, 0.0, 0.0], [0.0, 1.6746561983883672, 0.0], [0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0], [0.0, 0.9345603406595093, 0.0], [0.0, 0.0, 0.0]]",0.004641168,m1047763,p827509,1,{'b'},False,False,12.47,
ln5898058-3,line,3.0,"[[0.0, 0.0, 0.0], [0.0, 1.674656198388367, 0.0], [0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0], [0.0, 0.9345603406595093, 0.0], [0.0, 0.0, 0.0]]",0.006614675,p827509,n1136029,1,{'b'},False,False,12.47,
ln5898058-2,line,3.0,"[[0.0, 0.0, 0.0], [0.0, 1.674656198388367, 0.0], [0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0], [0.0, 0.9345603406595093, 0.0], [0.0, 0.0, 0.0]]",0.10930753,n1136029,m1047767,1,{'b'},False,False,12.47,
ln6017290-1,line,3.0,"[[0.0, 0.0, 0.0], [0.0, 1.6746561983883674, 0.0], [0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0], [0.0, 0.9345603406595093, 0.0], [0.0, 0.0, 0.0]]",0.10919656,m1047767,l2860484,1,{'b'},False,False,12.47,
ln6409775-3,line,3.0,"[[1.6746561983883672, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]","[[0.9345603406595094, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]",0.01814072,m1047763,n1136027,1,{'a'},False,False,12.47,
ln6108128-2,line,3.0,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 2.503054214914151]]","[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.9749222175957214]]",0.006116793,m1047649,n1136997,1,{'c'},False,False,12.47,
ln6108128-3,line,3.0,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 2.5030542149141515]]","[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.9749222175957216]]",0.025288729,n1136997,l3104123,1,{'c'},False,False,12.47,
ln5986926-2,line,3.0,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 1.6338162917567176]]","[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.8968297096064779]]",0.015477,m1047688,n1144664,1,{'c'},False,False,12.47,
ln5986926-3,line,3.0,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 1.6338162917567176]]","[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.8968297096064779]]",0.065981339,n1144664,l3178972,1,{'c'},False,False,12.47,
ln5773136-1,line,3.0,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 1.6746561983883672]]","[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.9345603406595093]]",0.11381058,l3027156,l2860481,1,{'c'},False,False,12.47,
ln5496764-1,line,3.0,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 1.674656198388367]]","[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.9345603406595092]]",0.091167993,m1047720,l2954345,1,{'c'},False,False,12.47,
ln5682448-2,line,3.0,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 1.6746561983883672]]","[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.9345603406595093]]",0.011951532,m1047732,n1137987,1,{'c'},False,False,12.47,
ln5502526-2,line,3.0,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 1.6746561983883672]]","[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.9345603406595093]]",0.011775482,m1047737,n1137989,1,{'c'},False,False,12.47,
ln5682448-3,line,3.0,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 1.6746561983883672]]","[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.9345603406595093]]",0.039096857,n1137987,l3027156,1,{'c'},False,False,12.47,
ln5502526-3,line,3.0,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 1.6746561983883674]]","[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.9345603406595094]]",0.03598119,n1137989,l3122814,1,{'c'},False,False,12.47,
ln6268990-3,line,3.0,"[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 1.1223015188793084]]","[[0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.8963648536512115]]",0.013479895,m1047615,n1136995,1,{'c'},False,False,12.47,
ln5863709-1,line,3.0,"[[0.0, 0.0, 0.0], [0.0, 1.674656198388367, 0.0], [0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0], [0.0, 0.9345603406595093, 0.0], [0.0, 0.0, 0.0]]",0.03535641,m1047722,l3214064,1,{'b'},False,False,12.47,
ln5981120-1,line,3.0,"[[0.0, 0.0, 0.0], [0.0, 1.6746561983883672, 0.0], [0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0], [0.0, 0.9345603406595093, 0.0], [0.0, 0.0, 0.0]]",0.003423955,m1047724,m1047725,1,{'b'},False,False,12.47,
ln5738651-1,line,3.0,"[[0.0, 0.0, 0.0], [0.0, 1.6746561983883672, 0.0], [0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0], [0.0, 0.9345603406595093, 0.0], [0.0, 0.0, 0.0]]",0.087680445,m1047725,m1047728,1,{'b'},False,False,12.47,
ln6108129-1,line,3.0,"[[0.0, 0.0, 0.0], [0.0, 1.6746561983883672, 0.0], [0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0], [0.0, 0.9345603406595093, 0.0], [0.0, 0.0, 0.0]]",0.094914511,m1047728,l2804255,1,{'b'},False,False,12.47,
ln5661951-2,line,3.0,"[[1.6338162917567174, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]","[[0.8968297096064779, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0]]",0.009816906,m1047593,n1136993,1,{'a'},False,False,12.47,
