name,bus,P1,Q1,P2,Q2,P3,Q3
337669a0b,l3122811,8.87,2.22,0.0,0.0,0.0,0.0
 ,l2822861,8.870000000000001,2.22,0.0,0.0,0.0,0.0
 ,l2841616,8.87,2.23,0.0,0.0,0.0,0.0
2148633a0b,l2991905,13.3,3.34,0.0,0.0,0.0,0.0
 ,n1139255,0.0,0.0,0.0,0.0,0.0,0.0
 ,p827500,0.0,0.0,0.0,0.0,0.0,0.0
 ,221-306686,0.0,0.0,0.0,0.0,0.0,0.0
21459640c0b,l2970258,0.0,0.0,0.0,0.0,15.260000000000002,3.83
21459629c0b,l2763811,0.0,0.0,0.0,0.0,30.520000000000003,7.65
21459651c0b,l2763812,0.0,0.0,0.0,0.0,30.520000000000003,7.65
 ,l2951995,0.0,0.0,0.0,0.0,30.52,7.65
21459660c0b,l3101194,0.0,0.0,0.0,0.0,30.52,7.64
 ,l2862616,0.0,0.0,0.0,0.0,30.51,7.649999999999999
21458756c0b,l3232301,0.0,0.0,0.0,0.0,30.52,7.65
 ,m1069328,0.0,0.0,0.0,0.0,0.0,0.0
 ,p873800,0.0,0.0,0.0,0.0,0.0,0.0
 ,p873801,0.0,0.0,0.0,0.0,0.0,0.0
 ,n1138608,0.0,0.0,0.0,0.0,0.0,0.0
